id,title,overview,genres,keywords
13285,Barbie: Fairytopia - Mermaidia,"In this animated follow-up to Fairytopia, Elina enlists the help of a mermaid, Nori, to save her friend Nalu, a merman prince who has been captured by the wicked Laverna.","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 2710, 'name': 'fairy'}, {'id': 5938, 'name': 'mermaid'}, {'id': 10542, 'name': 'based on toy'}]"
37686,Super 8,"In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash.","[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 1228, 'name': '1970s'}, {'id': 9951, 'name': 'alien'}, {'id': 10663, 'name': 'train crash'}, {'id': 17994, 'name': 'firecracker'}, {'id': 160329, 'name': 'super 8mm'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
754,Face/Off,"In order to foil a terrorist plot, an FBI agent undergoes facial transplant surgery and assumes the identity of a criminal mastermind. The plan turns sour when the criminal wakes up prematurely and seeks revenge.","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 258, 'name': 'bomb'}, {'id': 378, 'name': 'prison'}, {'id': 1563, 'name': 'prisoner'}, {'id': 1568, 'name': 'undercover'}, {'id': 1666, 'name': 'mexican standoff'}, {'id': 1812, 'name': 'fbi'}, {'id': 1865, 'name': 'biological weapon'}, {'id': 3868, 'name': 'face transplant'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9748, 'name': 'revenge'}, {'id': 9777, 'name': 'prison escape'}, {'id': 9856, 'name': 'flashback'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10614, 'name': 'tragedy'}, {'id': 10950, 'name': 'shootout'}, {'id': 12391, 'name': 'boat chase'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 13005, 'name': 'doctor'}, {'id': 18118, 'name': 'disguise'}, {'id': 155244, 'name': 'vendetta'}, {'id': 157959, 'name': 'surgery'}, {'id': 170212, 'name': 'criminal gang'}, {'id': 188134, 'name': 'golden gun'}, {'id': 194942, 'name': 'archvillain'}, {'id': 208708, 'name': 'bullet ballet'}, {'id': 209784, 'name': 'archenemy'}, {'id': 243959, 'name': 'brother brother relationship'}, {'id': 244457, 'name': 'siblings'}, {'id': 266543, 'name': 'maximum security prison'}, {'id': 272551, 'name': 'fbi agent'}]"
602,Independence Day,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 797, 'name': 'showdown'}, {'id': 1612, 'name': 'spacecraft'}, {'id': 1627, 'name': 'patriotism'}, {'id': 1825, 'name': 'countdown'}, {'id': 4097, 'name': 'independence'}, {'id': 4278, 'name': 'invasion'}, {'id': 9738, 'name': 'ufo'}, {'id': 9739, 'name': 'extraterrestrial'}, {'id': 9951, 'name': 'alien'}, {'id': 13031, 'name': 'creature'}, {'id': 14643, 'name': 'battle'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 176217, 'name': 'world domination'}, {'id': 177163, 'name': 'area 51'}, {'id': 186497, 'name': 'human vs alien'}, {'id': 269233, 'name': 'good versus evil'}]"
77174,ParaNorman,"In the town of Blithe Hollow, Norman Babcock can speak to the dead, but no one other than his eccentric new friend believes his ability is real. One day, Norman's eccentric uncle tells him of a ritual he must perform to protect the town from a curse cast by a witch centuries ago.","[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 2723, 'name': 'medium'}, {'id': 10121, 'name': 'stop motion'}, {'id': 10541, 'name': 'curse'}, {'id': 10623, 'name': 'jock'}, {'id': 162846, 'name': 'ghost'}, {'id': 175387, 'name': 'communicating with the dead'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 181820, 'name': 'witch trial'}, {'id': 181822, 'name': 'child witch'}, {'id': 181834, 'name': 'empathy'}, {'id': 215191, 'name': 'strange'}, {'id': 300952, 'name': 'giac quan'}]"
1824,50 First Dates,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 563, 'name': 'deja vu'}, {'id': 1453, 'name': 'amnesia'}, {'id': 1668, 'name': 'hawaii'}, {'id': 2336, 'name': 'ladykiller'}, {'id': 2735, 'name': 'veterinarian'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 180557, 'name': 'short term memory loss'}]"
141,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.","[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 657, 'name': 'fire'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 3335, 'name': 'halloween'}, {'id': 3800, 'name': 'airplane'}, {'id': 4379, 'name': 'time travel'}, {'id': 6203, 'name': 'loss'}, {'id': 7358, 'name': 'school performance'}, {'id': 7942, 'name': 'imaginary friend'}, {'id': 9887, 'name': 'surrealism'}, {'id': 10532, 'name': 'suburbia'}, {'id': 10629, 'name': 'vision'}, {'id': 34117, 'name': 'cult film'}, {'id': 41329, 'name': 'mental illness'}, {'id': 160977, 'name': 'virginia'}, {'id': 179878, 'name': 'sleepwalking'}, {'id': 208289, 'name': '1980s'}, {'id': 243230, 'name': 'parallel universe'}, {'id': 275311, 'name': 'plot twist'}]"
872954,The Old Way,"An old gunslinger and his daughter must face the consequences of his past, when the son of a man he killed years ago arrives to take his revenge.","[{'id': 37, 'name': 'Western'}]","[{'id': 75, 'name': 'gunslinger'}, {'id': 1981, 'name': 'colorado'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 157213, 'name': 'death of mother'}, {'id': 240303, 'name': 'father daughter relationship'}, {'id': 286432, 'name': 'emotionlessness'}, {'id': 292162, 'name': 'murdered wife'}]"
395834,Wind River,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 570, 'name': 'rape'}, {'id': 1016, 'name': 'wyoming, usa'}, {'id': 1262, 'name': 'mountain'}, {'id': 1419, 'name': 'gun'}, {'id': 1812, 'name': 'fbi'}, {'id': 5340, 'name': 'investigation'}, {'id': 5774, 'name': 'forest'}, {'id': 9826, 'name': 'murder'}, {'id': 10322, 'name': 'native american'}, {'id': 10950, 'name': 'shootout'}, {'id': 13094, 'name': 'photograph'}, {'id': 155805, 'name': 'native american reservation'}, {'id': 158071, 'name': 'binoculars'}, {'id': 184352, 'name': 'rape and revenge'}, {'id': 207771, 'name': 'snowmobile'}]"
8810,Mad Max 2,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 1653, 'name': 'explosive'}, {'id': 1789, 'name': 'boomerang'}, {'id': 2546, 'name': 'mask'}, {'id': 2804, 'name': 'exploitation'}, {'id': 3203, 'name': 'pilot'}, {'id': 3289, 'name': 'villain'}, {'id': 3713, 'name': 'chase'}, {'id': 4458, 'name': 'post-apocalyptic future'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5011, 'name': 'deal'}, {'id': 5650, 'name': 'feral child'}, {'id': 5657, 'name': 'australia'}, {'id': 5890, 'name': 'community'}, {'id': 8440, 'name': 'ex-cop'}, {'id': 9276, 'name': 'truck'}, {'id': 9663, 'name': 'sequel'}, {'id': 10590, 'name': 'oil'}, {'id': 10689, 'name': 'wasteland'}, {'id': 12365, 'name': 'gang rape'}, {'id': 14736, 'name': 'motorcycle gang'}, {'id': 15162, 'name': 'dog'}, {'id': 17937, 'name': 'desolate'}, {'id': 158269, 'name': 'oil refinery'}, {'id': 172841, 'name': 'music box'}, {'id': 175428, 'name': 'adventurer'}, {'id': 175994, 'name': 'oil tanker'}, {'id': 192213, 'name': 'wanderer'}, {'id': 219404, 'name': 'action hero'}, {'id': 269233, 'name': 'good versus evil'}]"
859860,Catch the Bullet,"U.S. marshal Britt MacMasters returns from a mission to find his father wounded and his son kidnapped by the outlaw Jed Blake. Hot on their trail, Britt forms a posse with a gunslinging deputy and a stoic Pawnee tracker. But Jed and Britt tread dangerously close to the Red Desert’s Sioux territory.","[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}]",[]
73,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.","[{'id': 18, 'name': 'Drama'}]","[{'id': 376, 'name': 'neo-nazism'}, {'id': 378, 'name': 'prison'}, {'id': 379, 'name': 'skinhead'}, {'id': 380, 'name': 'sibling relationship'}, {'id': 570, 'name': 'rape'}, {'id': 1755, 'name': 'fascism'}, {'id': 5301, 'name': 'brother'}, {'id': 9890, 'name': 'jail'}, {'id': 10873, 'name': 'school'}, {'id': 11105, 'name': 'swastika'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 18035, 'name': 'family'}, {'id': 160910, 'name': 'xenophobia'}, {'id': 165583, 'name': 'interracial friendship'}, {'id': 191726, 'name': 'nazism'}]"
55846,Blitz,A tough cop is dispatched to take down a serial killer who has been targeting police officers.,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 212, 'name': 'london, england'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1013, 'name': 'homophobia'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11363, 'name': 'arson'}, {'id': 15167, 'name': 'police detective'}, {'id': 158718, 'name': 'lgbt'}]"
870518,Sanctuary,"Confined to a claustrophobic hotel room, the heir to a hotel empire and the dominatrix who has primed him for success become locked in a battle of wits and wills as he tries to end his relationship with her.","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 1664, 'name': 'eroticism'}, {'id': 7089, 'name': 'dominatrix'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 155267, 'name': 'dominance'}, {'id': 170715, 'name': 'job promotion'}, {'id': 234041, 'name': 'one location'}, {'id': 307949, 'name': 'power dynamics'}]"
22164,Blood and Bone,"In Los Angeles, an ex-con takes the underground fighting world by storm in his quest to fulfill a promise to a dead friend.","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 1721, 'name': 'fight'}, {'id': 12380, 'name': 'tournament'}, {'id': 187910, 'name': 'kick'}, {'id': 187928, 'name': 'prison fight'}]"
55341,Jeepers Creepers 3,"Taking place on the last day of the Creeper’s twenty-three-day feeding frenzy, as the skeptical Sergeant Tubbs teams up with a task force hellbent on destroying the Creeper for good. The Creeper fights back in gory glory as its enemies grow closer than ever before to learning the secret of its dark origins.","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 1299, 'name': 'monster'}, {'id': 9276, 'name': 'truck'}, {'id': 9663, 'name': 'sequel'}, {'id': 9748, 'name': 'revenge'}, {'id': 10629, 'name': 'vision'}, {'id': 68646, 'name': 'supernatural creature'}, {'id': 158279, 'name': 'hunt'}, {'id': 162365, 'name': 'military'}, {'id': 163841, 'name': 'booby trap'}, {'id': 166958, 'name': 'prehistoric creature'}, {'id': 176096, 'name': 'generational'}, {'id': 182278, 'name': 'farming community'}, {'id': 206835, 'name': 'deadly creature'}, {'id': 214418, 'name': 'disembodied hand'}]"
10661,You Don't Mess with the Zohan,An Israeli counterterrorism soldier with a secretly fabulous ambition to become a Manhattan hairstylist. Zohan's desire runs so deep that he'll do anything -- including faking his own death and going head-to-head with an Arab cab driver -- to make his dreams come true.,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]","[{'id': 242, 'name': 'new york city'}, {'id': 536, 'name': 'israel'}, {'id': 539, 'name': 'middle east'}, {'id': 928, 'name': 'hairdresser'}, {'id': 2336, 'name': 'ladykiller'}, {'id': 3037, 'name': 'mossad'}, {'id': 3188, 'name': 'heart-throb'}, {'id': 5907, 'name': 'palestinian-israeli conflict'}, {'id': 6785, 'name': 'hairstyle'}, {'id': 8932, 'name': 'hacky sack'}]"
9476,A Knight's Tale,"William Thatcher, a knight's peasant apprentice, gets a chance at glory when the knight dies suddenly mid-tournament. Posing as a knight himself, William won't stop until he's crowned tournament champion—assuming matters of the heart don't get in the way.","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}]","[{'id': 212, 'name': 'london, england'}, {'id': 496, 'name': 'poetry'}, {'id': 9725, 'name': 'sword fight'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10466, 'name': 'knight'}, {'id': 12380, 'name': 'tournament'}, {'id': 12965, 'name': 'duel'}, {'id': 13006, 'name': 'torture'}, {'id': 13028, 'name': 'writer'}, {'id': 13068, 'name': 'impostor'}, {'id': 14765, 'name': 'church'}, {'id': 18249, 'name': 'game'}, {'id': 34067, 'name': 'jousting'}, {'id': 161257, 'name': 'medieval'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
72387,Safe,"After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 242, 'name': 'new york city'}, {'id': 41383, 'name': 'triad'}, {'id': 156024, 'name': 'corrupt politician'}]"
11811,Leprechaun,A demonic leprechaun terrorizes a group of young people whom he believes stole his gold.,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 5600, 'name': 'daughter'}, {'id': 8910, 'name': 'kobold'}, {'id': 9408, 'name': 'kleeblatt'}, {'id': 9409, 'name': 'north dakota'}, {'id': 9826, 'name': 'murder'}, {'id': 10310, 'name': 'leprechaun'}]"
2667,The Blair Witch Project,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 616, 'name': 'witch'}, {'id': 1890, 'name': 'camping'}, {'id': 3593, 'name': 'wilderness'}, {'id': 3754, 'name': 'legend'}, {'id': 5729, 'name': 'maryland'}, {'id': 5774, 'name': 'forest'}, {'id': 6152, 'name': 'supernatural'}, {'id': 8303, 'name': 'abandoned house'}, {'id': 9713, 'name': 'friends'}, {'id': 9853, 'name': 'paranormal'}, {'id': 9955, 'name': 'urban legend'}, {'id': 10349, 'name': 'survival'}, {'id': 11800, 'name': 'mockumentary'}, {'id': 13073, 'name': 'fear'}, {'id': 40931, 'name': 'witchcraft'}, {'id': 156075, 'name': 'evil'}, {'id': 163053, 'name': 'found footage'}, {'id': 177185, 'name': 'videotape'}, {'id': 223620, 'name': 'lost in the woods'}]"
41733,Due Date,"Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'id': 3306, 'name': 'highway'}, {'id': 8631, 'name': 'slacker'}, {'id': 11546, 'name': 'hitchhiker'}, {'id': 15210, 'name': 'wallet'}, {'id': 15211, 'name': 'sunglasses'}, {'id': 15212, 'name': 'rest stop'}, {'id': 15213, 'name': 'vicodin'}, {'id': 15215, 'name': 'waffle'}]"
811367,22 vs. Earth,"Set before the events of ‘Soul’, 22 refuses to go to Earth, enlisting a gang of 5 new souls in attempt of rebellion. However, 22’s subversive plot leads to a surprising revelation about the meaning of life.","[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]","[{'id': 4627, 'name': 'earth'}, {'id': 9675, 'name': 'prequel'}, {'id': 239155, 'name': 'planet earth'}, {'id': 263548, 'name': 'short film'}]"
511987,Crawl,"When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.","[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]","[{'id': 1196, 'name': 'florida'}, {'id': 2215, 'name': 'hurricane'}, {'id': 3184, 'name': 'alligator'}, {'id': 5160, 'name': 'animal attack'}, {'id': 13031, 'name': 'creature'}, {'id': 173272, 'name': 'flood'}, {'id': 223059, 'name': 'animal horror'}, {'id': 236086, 'name': 'crawlspace'}, {'id': 240303, 'name': 'father daughter relationship'}]"
8077,Alien³,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]","[{'id': 378, 'name': 'prison'}, {'id': 803, 'name': 'android'}, {'id': 1612, 'name': 'spacecraft'}, {'id': 2883, 'name': 'imprisonment'}, {'id': 3388, 'name': 'space colony'}, {'id': 3801, 'name': 'space travel'}, {'id': 4083, 'name': 'rottweiler'}, {'id': 4565, 'name': 'dystopia'}, {'id': 9663, 'name': 'sequel'}, {'id': 9882, 'name': 'space'}, {'id': 9951, 'name': 'alien'}, {'id': 11436, 'name': 'redemption'}, {'id': 13031, 'name': 'creature'}, {'id': 13194, 'name': 'planet'}, {'id': 158895, 'name': 'shaved head'}, {'id': 160879, 'name': 'crash landing'}, {'id': 163045, 'name': 'impregnation'}, {'id': 178652, 'name': 'penal colony'}, {'id': 189414, 'name': 'furnace'}, {'id': 193149, 'name': 'suspended animation'}, {'id': 226177, 'name': 'xenomorph'}]"
671583,Upside-Down Magic,"Nory and her best friend Reina enter the Sage Academy for Magical Studies, where Nory’s unconventional powers land her in a class for those with wonky, or “upside-down,” magic. Undaunted, Nory sets out to prove that that upside-down magic can be just as powerful as right-side-up.","[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",[]
632065,House Party,"Aspiring club promoters and best buds Damon and Kevin are barely keeping things together. Out of money, down on their luck and about to lose the roofs over their heads—and freshly fired from their low-lift jobs as house cleaners—the pair needs a huge windfall to make their problems go away. In a ‘what the hell?’ move, they decide to host the party of the year at an exclusive mansion, the site of their last cleaning job, which just happens to belong to none other than LeBron James. No permission? No problem. What could go wrong?","[{'id': 35, 'name': 'Comedy'}]","[{'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180764, 'name': 'wild party'}]"
618344,Justice League Dark: Apokolips War,"Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants.","[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 253375, 'name': 'dc animated movie universe'}]"
120467,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'id': 612, 'name': 'hotel'}, {'id': 3023, 'name': 'eastern europe'}, {'id': 5918, 'name': 'painting'}, {'id': 10818, 'name': 'author'}, {'id': 11159, 'name': 'wartime'}, {'id': 12371, 'name': 'gunfight'}, {'id': 14604, 'name': 'theft'}, {'id': 171036, 'name': 'bellboy'}, {'id': 171493, 'name': 'mentor protégé relationship'}, {'id': 181046, 'name': 'european'}, {'id': 188688, 'name': 'hotel lobby'}, {'id': 207257, 'name': 'renaissance painting'}, {'id': 208992, 'name': '1960s'}, {'id': 214548, 'name': '1930s'}]"
9374,Death Becomes Her,"Madeline is married to Ernest, who was once arch-rival Helen's fiance. After recovering from a mental breakdown, Helen vows to kill Madeline and steal back Ernest. Unfortunately for everyone, the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot.","[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]","[{'id': 931, 'name': 'jealousy'}, {'id': 3258, 'name': 'beauty'}, {'id': 4978, 'name': 'immortality'}, {'id': 9823, 'name': 'rivalry'}, {'id': 14752, 'name': 'potion'}, {'id': 15111, 'name': 'drinking'}, {'id': 285268, 'name': '2020s'}]"
9339,Click,"A married workaholic, Michael Newman doesn't have time for his wife and children, not if he's to impress his ungrateful boss and earn a well-deserved promotion. So when he meets Morty, a loopy sales clerk, he gets the answer to his prayers: a magical remote that allows him to bypass life's little distractions with increasingly hysterical results.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 802, 'name': 'regret'}, {'id': 1022, 'name': 'workaholic'}, {'id': 1786, 'name': 'heart attack'}, {'id': 2301, 'name': 'architect'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4379, 'name': 'time travel'}, {'id': 8506, 'name': 'remote control'}, {'id': 9974, 'name': 'obesity'}, {'id': 11390, 'name': 'liposuction'}, {'id': 11612, 'name': 'hospital'}, {'id': 13027, 'name': 'wedding'}, {'id': 15162, 'name': 'dog'}, {'id': 34004, 'name': 'second chance'}, {'id': 156282, 'name': 'alternate reality'}, {'id': 162225, 'name': 'fatherhood'}]"
581,Dances with Wolves,"Wounded Civil War soldier, John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]","[{'id': 548, 'name': 'countryside'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1463, 'name': 'culture clash'}, {'id': 1806, 'name': 'desertion'}, {'id': 1860, 'name': 'mutiny'}, {'id': 1994, 'name': 'wolf'}, {'id': 2568, 'name': 'language barrier'}, {'id': 2796, 'name': 'self-discovery'}, {'id': 2911, 'name': 'dakota'}, {'id': 2912, 'name': 'buffalo'}, {'id': 6054, 'name': 'friendship'}, {'id': 6059, 'name': 'unsociability'}, {'id': 6089, 'name': 'freedom'}, {'id': 6335, 'name': 'tennessee'}, {'id': 7658, 'name': 'kansas, usa'}, {'id': 8099, 'name': 'sioux'}, {'id': 10322, 'name': 'native american'}, {'id': 10794, 'name': 'snow'}, {'id': 190039, 'name': 'pawnee tribe'}, {'id': 207928, 'name': '19th century'}, {'id': 208780, 'name': 'lakota'}, {'id': 211482, 'name': 'bison'}, {'id': 230457, 'name': 'early america'}]"
3050,Doctor Dolittle,"A successful physician and devoted family man, John Dolittle seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 582, 'name': 'san francisco, california'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 2735, 'name': 'veterinarian'}, {'id': 4809, 'name': 'tiger'}, {'id': 15149, 'name': 'monkey'}, {'id': 15162, 'name': 'dog'}, {'id': 167625, 'name': 'talking to animals'}, {'id': 187056, 'name': 'woman director'}, {'id': 240119, 'name': 'father son relationship'}, {'id': 240303, 'name': 'father daughter relationship'}]"
770,Gone with the Wind,The spoiled daughter of a Georgia plantation owner conducts a tumultuous romance with a cynical profiteer during the American Civil War and Reconstruction Era.,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 393, 'name': 'civil war'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 2076, 'name': 'atlanta'}, {'id': 2831, 'name': 'slavery'}, {'id': 3136, 'name': 'plantation'}, {'id': 4020, 'name': 'typhus'}, {'id': 4129, 'name': 'widow'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 9840, 'name': 'romance'}, {'id': 158480, 'name': 'casualty of war'}, {'id': 160955, 'name': 'second marriage'}, {'id': 179585, 'name': 'american civil war'}, {'id': 182599, 'name': 'technicolor'}, {'id': 226288, 'name': 'reconstruction era'}, {'id': 248869, 'name': 'businesswoman'}, {'id': 273293, 'name': '1860s'}, {'id': 273294, 'name': '1870s'}, {'id': 309427, 'name': 'antebellum south'}]"
14164,Dragonball Evolution,"On his 18th birthday, Goku receives a mystical Dragonball as a gift from his grandfather. There are only six others like it in the whole world, and legend has it that whoever possesses all seven will be granted one perfect wish. When the arrival of a dark force triggers a tragedy, Goku and his companions are propelled into an epic quest to collect the seven Dragonballs and save the Earth from destruction.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 3436, 'name': 'karate'}, {'id': 9715, 'name': 'superhero'}, {'id': 9748, 'name': 'revenge'}, {'id': 12554, 'name': 'dragon'}, {'id': 13141, 'name': 'based on manga'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 245230, 'name': 'live action remake'}, {'id': 285442, 'name': 'live action anime'}]"
